link,title,location,price,summary_description,square_meters,rent,number_of_rooms,deposit,floor_level,building_type,available_from,balcony_garden_terrace,remote service,completion,ownership,rent_to_students,equipment,media_types,heating,security,windows,elevator,parking_space,build_year,building_material,additional_information
https://www.otodom.pl/pl/oferta/katowice-tysiaclecia-22-3-pokoje-ID4j6E7,Katowice Tysiąclecia 22 3 pokoje,"ul. Tysiąclecia, Osiedle Tysiąclecia, Katowice, śląskie",2 800 zł,"Oferujemy do wynajęcia wyjątkowo piękne i komfortowe, 3 - pokojowe mieszkanie w Katowicach przy ulicy Tysiąclecia 22.Budynek znajduje się na dużym osiedlu, w 1. bloku od ulicy, na 3. piętrze, co gwarantuje szybki wyjazd do pracyMieszkanie o powierzchni 61m2 jest kompletnie urządzone i wyposażone w nowoczesne sprzęty, AGD i RTV. Gotowe do zamieszkania.Mieszkanie iż jest wykończone w wysokim standardzie.Salon, z wyjściem na taras, wyposażony jest w wygodną, rozkładaną kanapę, stolik kawowy, stolik jadalny z dwoma krzesłami, komodę, witrynę, szafkę pod RTV oraz TV - dodatkowym atutem jest już zainstalowana TV kablowa z szerokim pakietem programów oraz Internet. Nowoczesna, i przede wszystkim, osobna kuchnia jest w pełni wyposażona w AGD w zabudowie oraz sporą zawartość akcesoriów codziennego użytku w szafkach, m.in. garnki do indukcji. Posiłki można spożywać przy wysokim blacie z dwoma wysokimi krzesłami (hokery)Na wyposażeniu sypialni jest duże łóżko z materacem (pod łóżkiem schowek z kołdrami, poduszkami i kocami) oraz wysoka szafa na ubrania, a także bardzo pojemna garderoba z przesuwnymi lustrzanymi drzwiami i dwa stoliki nocne z szufladkami. Trzeci pokój wyposażony jest w biurko z wygodnym fotelem oraz regał, witrynę i fotel USZAK. Elegancka łazienka, wyposażona jest za szklaną ścianką, w prysznic z deszczownicą z dodatkowymi podświetleniami, umywalkę z szafką, lustrzaną szafkę z półkami oraz WC.W przedpokoju znajduje się pojemna garderoba z lustrzanymi przesuwnymi drzwiami na odzież wierzchnią i buty.Wyjątkowym dodatkowym pomieszczeniem jest pralnio-suszarnia, wyposażona w nowoczesne sprzęty AGD.Dodatkowym atutem jest śliczny taras, na którym znajdziemy dwa duże drewniane fotele z możliwością leżakowania, a także rozkładany spory drewniany stolik i .. fotel wiszący bujany - kokon.Do mieszkania przynależy również miejsce parkingowe w garażu podziemnym. Najemca otrzyma również dostęp do zamkniętego szlabanem parkingu przed blokiem, a także do wózkowni i pomieszczenia na rowery. Dla miłośników spędzania czasu na powietrzu, w pobliżu liczne tereny zielone, m.in. Park Chorzowski, Skansen, basen MOSiR z placami: zabaw i wodnymi, Wesołe Miasteczko, ZOO .Miesięczny czynsz dla wynajmującego wynosi 2800 PLN + czynsz administracyjny 970 PLN + zaliczka za prąd 240 PLN.Kaucja (zwrotna): 4000 PLN.Obowiązkowa polisa OC najemcy (koszt ok. 50 PLN na rok).Regulamin najmu wyklucza możliwość posiadania zwierząt przez najemców, W mieszkaniu obowiązuje też całkowity zakaz palenia.Oferta wyłączna FIESTA ZN w ramach świadczenia usług zarządzania najmem.Wszelkie dodatkowe informacje uzyskacie Państwo, dzwoniąc na nr 518 196 050 do opiekuna mieszkania*Niniejsze ogłoszenie nie stanowi oferty handlowej w rozumieniu przepisów kodeksu cywilnego.*Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",61 m²,,3,,3/15,apartamentowiec,,taras,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,meble,"telewizja kablowa, internet",miejskie,monitoring / ochrona,brak informacji,tak,garaż/miejsce parkingowe,2021,inny,oddzielna kuchnia
https://www.otodom.pl/pl/oferta/pierwsza-dzielnica-studio-od-zaraz-ID4j5HD,Pierwsza Dzielnica! Studio! Od zaraz!,"Koszutka, Katowice, śląskie",2 100 zł,"=======Pierwsza Dzielnica!! Nowe !! =======
Do wynajęcia, nowocześnie wykończone studio, zlokalizowane na trzecim piętrze apartamentowca- Pierwsza Dzielnica. Mieszkanie urządzone i wyposażone w wysokim standardzie, składa się z:
- przedpokój
- salon z aneksem kuchennym:
+ pełna zabudowa kuchenna na wymiar, wraz ze sprzętem: lodówka, piekarnik, płyta, zmywarka
+ szafa w zabudowie na wymiar
+ sofa rozkładana
+ zabudowa rtv
+ telewizor
+ klimatyzacja
+ stół z krzesłami
- balkon
- łazienka z Wc oraz prysznicem; szafki w zabudowie na wymiar
Cena wynajmu 2100 plus opłaty.
Kaucja 5000pln.
Wynagrodzenie dla biura jednomiesięczny czynsz najmu.
W przypadku osoby prywatnej wymagany najem okazjonalny, mieszkanie przeznaczone maksymalnie dla 2 osób.
Zapraszam do oglądania!
Arek Chrabąszcz
Art Property
889 444 213",30 m²,500 zł/miesiąc,1,5 000 zł,3/11,apartamentowiec,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",internet,miejskie,"drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",plastikowe,tak,brak informacji,2022,inny,klimatyzacja
https://www.otodom.pl/pl/oferta/mieszk-2-pokojowe-35-m2-c-o-z-sieci-miejskiej-ID4j2UK,"Mieszk. 2 pokojowe, 35 m2. C.O. z sieci miejskiej","ul. Stanisława Witczaka, Śródmieście, Bytom, śląskie",1 800 zł,"Oferujemy mieszkanie 2- pokojowe, posiadające balkon i wygodne ogrzewanie z sieci miejskiej.

Wnętrze, o pow. 35 m2, mieści się nieopodal Rynku, dokładnie przy ul. Witczaka, na 8 piętrze.

Budynek ocieplony, wyposażony w 2 windy oraz podjazd na wózki.
Zainstalowano monitoring wewnątrz klatki schodowej oraz na zewnątrz budynku, w tym także obejmujący parking.

Lokal jest umeblowany jak widać na zdjęciach.

Koszty miesięczne wynoszą 1.800 zł czyli:

Osobno płatne:
- wywóz nieczystości i winda 50 zł/ 1 os.
- prąd wg zużycia 

Kaucja 2.500 zł.

Świetna lokalizacja!
Dobry dojazd komunikacją miejską w kierunku Katowic. Nieopodal Rynek, C.H. ""Agora"", kilka restauracji, biblioteka i wiele punktów handlowo- usługowych, jak na ścisłe Centrum miasta przystało.

Zapraszam na prezentację- Justyna Klocek.
- - - - - - - - - - - - - -Posiadane doświadczenie w branży od 2010 roku.Kontakt w tygodniu w godzinach 9- 19 oraz w soboty 10- 13.Zapewniamy kompleksową obsługę w zakresie obrotu nieruchomościami.U nas także otrzymasz bezpłatną pomoc w uzyskaniu kredytu na korzystnych warunkach.___ ___ ___ ___ ___ ___ ___ ___ ___ ___ ___Biuro KONKRET NieruchomościJustyna Kloceknr licencji: 22742Biuro posiada ubezpieczenie OC i jest zarejestrowane w Polskiej Federacji Rynku Nieruchomości.NOTA PRAWNA:Opis oferty zawarty na stronie internetowej sporządzany jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C.",35 m²,,2,2 500 zł,8/10,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,"lodówka, meble, piekarnik, kuchenka, pralka",brak informacji,miejskie,"domofon / wideofon, monitoring / ochrona",plastikowe,tak,brak informacji,1980,brak informacji,piwnica
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-bytom-centrum-c-o-ID4iZIF,Mieszkanie 2 pokojowe Bytom Centrum C.O.,"Śródmieście, Bytom, śląskie",990 zł,"Dostępne.Preferowana forma kontaktu telefon lub sms - w wiadomości napisać o jaką nieruchomość chodzi  - lokalizacja, cena, rodzaj (kawalerka, 2 pokoje, inne).Oferujemy Państwu do wynajęcia mieszkanie 2 pokojowe z wyposażeniem znajdujące się w w Bytomiu Centrum.Powierzchnia użytkowa: 45m2.Pomieszczenia: 2 niezależne pokoje, kuchnia, łazienka, przedpokój.Lokalizacja: 500 m od Agory, spokojna okolica, sklepy spozywcze, przystanki komunikacji miejskiej, restauracje, basen miejski, park, skwer.Piętro: 3.Ogrzewanie :gazowe (Vaillant)Wyposażenie: jest.Czynsz najmu: 990zł + 318zł czynsz administracyjny + media (woda, śmieci, prąd, gaz, internet).Zaliczka na wodę 3m3 i śmieci wyniesie +/- 90zł na osobę.Kaucja zwrotna: dwukrotność kaucji.Prowizja.Preferowany wynajem długoterminowy.Wymagane stałe, stabilne długookresowe zatrudnienie - umowy o pracę, zaświadczenia o zarobkach.Budynek ocieplony, klatka zadbana.Parkowanie: w wyznaczonych miejscach przed budynkiem.Zdjęcia poglądowe.""Niniejsza informacja nie jest ofertą handlową w myśli art. 66 KC.""::LINK DO STRONY ::KONTAKT DO AGENTA Robert Pokorski572357061::DANE BIURA MARBER NIERUCHOMOŚCI3 Maja  36/użytkowy 241-500 Chorzów572357061Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa:  (licencja nr: 9439)",45 m²,318 zł/miesiąc,2,,3/3,kamienica,,,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,nie,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-56-m-bytom-ID4irUW,"Mieszkanie, 56 m², Bytom","ul. Kazimierza Pułaskiego, Śródmieście, Bytom, śląskie",2 000 zł,"| Zachęcam do zapoznania się z ofertą najmu mieszkania zlokalizowanego w Bytomiu przy ulicy Kazimierza Pułaskiego. Nieruchomość wyróżnia bardzo dobra lokalizacja, w pobliżu supermarket Auchan, szpital, lokale gastronomiczne, park miejski oraz centrum handlowe Agora. W otoczeniu nieruchomości znajduje się wiele przystanków komunikacji miejskiej, co ułatwia przemieszczanie się po mieście.Oferowane mieszkanie ma powierzchnię 56 m2 i znajduje się na czwartym piętrze kamienicy. Mieszkanie jest umeblowane, składa się z pokoju wyposażonego w kanapę i szafę, pokoju dziennego połączonego z aneksem kuchennym, przedpokoju oraz łazienki z prysznicem. W kuchni znajdują się wszystkie najpotrzebniejsze urządzenia AGD oraz pralka. Ogrzewanie własne gazowe.Dodatkowe opłaty: opłaty do zarządcy ok. 400pln w tym woda i śmieci, dodatkowo płatne prąd i gaz, Internet + kaucja zwrotna w wysokości 3 000 zł + wynagrodzenie agencji (jeden czynsz +VAT).Umowa w formie najmu okazjonalnego.Zapraszam do kontaktu !Więcej ofert na: /Istnieje możliwość wcześniejszego zapoznania się z umową pośrednictwa dot. warunków współpracy i wynagrodzenia agencji.Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu cywilnego::LINK DO STRONY | ::KONTAKT DO AGENTA | Magdalena Cząstkiewicz | 601521871 | Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Magdalena Cząstkiewicz (licencja nr: 22693) |",56 m²,,2,,4/4,kamienica,,,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,brak informacji,brak informacji,gazowe,brak informacji,plastikowe,nie,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-z-dwiema-sypialniami-ID4icTs,Komfortowe mieszkanie z dwiema sypialniami,"ul. Dobrej Nadziei, Siewierz, Siewierz, będziński, śląskie",2 200 zł,"Oferuję do wynajęcia klimatyzowane mieszkanie z dwiema sypialniami, z balkonem.
Sypialnie są zorientowane na południe, a salon z aneksem kuchennym to południowy- zachód.
Mieszkanie składa się z:
Salonu z aneksem kuchennym
narożnik z funkcją spania, stolik RTV, stolik kawowy, stół z czterema krzesłami, meble kuchenne wykonane na wymiar, lakierowane, lodówka No Frost, piekarnik Dual Cook, zmywarka, czajnik, płyta infukcyjna i pochłaniacz
Sypialni
łóżko 160 cm ze skrzynią na pościel, szafa, stoliki nocne z oświetleniem
Sypialni
do indywidualnej aranżacji
łazienki
wanna z funkcją prysznica, misa WC, umywalka z szafką, pralka, grzejnik z dodatkową grzałką elektryczną
Przedpokoju
Szafa lakierowana, lustro.
W mieszkaniu zamontowano, białe lakierowane, bezprzylgowe( bez widocznych zawiasów) drzwi, wodoodporne panele podłogowe oraz rolety typu plisa w oknach.",42 m²,800 zł/miesiąc,3,500 zł,3/3,blok,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",internet,miejskie,domofon / wideofon,plastikowe,nie,garaż/miejsce parkingowe,2019,pustak,"klimatyzacja, tylko dla niepalących"
https://www.otodom.pl/pl/oferta/apartament-2-pokoje-park-slaski-chorzow-ogrodek-ID4i7K6,"Apartament 2 pokoje Park Śląski, Chorzów ogródek","Centrum, Chorzów, śląskie",2 440 zł,"Dostępne. Promocyjna cena!Preferowany kontakt telefoniczny lub sms, WhatsApp (należy napisać o jaki lokal chodzi - cena, lokalizacja itp.).Oferujemy Państwu do wynajęcia wyposażony apartament 2 pokojowy z ogródkiem w nowoczesnym, reprezentacyjnym budynku znajdujący się w znakomitej lokalizacji w Chorzowie blisko Parku Śląskiego, tuż przy Parku Redena, AKS, ul.Parkowa.Powierzchnia użytkowa: 46m2.Pomieszczenia: duży salon, sypialnia, kuchnia, łazienka.Z salonu i sypialni jest bezpośrednie wejście do ogródka.Do użytku jest też wspólna wózkownia.Piętro: parter.Mieszkanie niedawno wykończone i wyposażone: - zabudowa kuchenna,- zmywarka, piekarnik, lodówka, kuchenka indukcyjna,- łóżko sypialne,  szafa zabudowana w sypialni,- stół, 2 krzesła, stolik kawowy, dywan, witryna, regał, szafka wisząca, szafka z półkami- rolety automatyczne zewnętrzneJest ewentualnie możliwość dodatkowego doposażenia mieszkania.Ogrzewanie: centralne miejskie podłogowe.Internet/Telewizja: jest instalacja w mieszkaniu.Czynsz najmu: 2440zł + 430,5zł czynsz administracyjny (z ogrzewaniem) + media (woda, śmieci, prąd, internet).Kaucja zwrotna: 5000zł.Prowizja.Preferowany wynajem długoterminowy, wieloletni.Wymagane stałe, stabilne długookresowe zatrudnienie - umowy o pracę, zaświadczenia o zarobkach, inne udokumentowane źródło dochodów itp.Budynek: niedawno powstały, nowoczesny, reprezentacyjny.Parkowanie: w garażu podziemnym jest przypisane miejsce do parkowania. Być może da się zaparkować nawet dwa samochody.Świetna lokalizacja: bardzo blisko parku śląskiego, AKS, blisko Katowic.""Niniejsza informacja nie jest ofertą handlową w myśli art. 66 KC.""::LINK DO STRONY ::KONTAKT DO AGENTA Robert Pokorski572357061::DANE BIURA MARBER NIERUCHOMOŚCI3 Maja  36/użytkowy 241-500 Chorzów572357061Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa:  (licencja nr: 9439)",46 m²,"430,50 zł/miesiąc",2,5 000 zł,parter/3,apartamentowiec,,"ogródek, taras",Obsługa zdalnaZapytaj,,biuro nieruchomości,brak informacji,"zmywarka, lodówka, meble",brak informacji,miejskie,brak informacji,plastikowe,tak,garaż/miejsce parkingowe,brak informacji,brak informacji,oddzielna kuchnia
https://www.otodom.pl/pl/oferta/nowe-umeblowane-wyposazone-parking-ID4i2kL,"Nowe, Umeblowane,wyposażone. Parking.","Śródmieście, Bytom, śląskie",2 000 zł,"Przestronne 2 pokojowe mieszkanie położone w spokojnej , atrakcyjnej części miasta w pobliżu parku, basenu, lodowiska i szpitala. Blisko centrum , dworca kolejowego i autobusowego. Składa się z salonu, sypialni, kuchni, łazienki i garderoby. Mieszkanie umeblowane i wyposażone. W kuchni nowoczesne meble, zmywarka, zabudowana pralka, lodówka i kuchenka mikrofalowa. Ładna duża łazienka. Ogrzewanie - CO gazowe , podłogowe.. Czynsz 1700 plus  400 administracja plus media. Polecam. Kontakt Marek Kołodziej tel. 663 00 88 67.Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Szymon Zdziebłowski (licencja nr: 6161)",75 m²,580 zł/miesiąc,2,2 000 zł,parter/3,kamienica,,,Obsługa zdalnaZapytaj,,biuro nieruchomości,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,plastikowe,nie,brak informacji,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/mieszkanie-60-m-katowice-ID4hLWl,"Mieszkanie, 60 m², Katowice","ul. Gawronów, Brynów-Osiedle Zgrzebnioka, Katowice, śląskie",3 800 zł,"| APARTAMENT Z TARASEM !Zapraszam do zapoznania się z ofertą najmu  apartamentu zlokalizowanego w Katowicach, Brynowie przy ulicy Gawronów. Bardzo dobra lokalizacja: do ścisłego centrum Katowic, autostrady A4 a także do Doliny Trzech Stawów i galerii Libero – 5 min samochodem. W pobliżu znajduje się przystanek autobusowy i tramwajowy. W ramach inwestycji rozbudowano okoliczną infrastrukturę handlowo- usługową. W bezpośrednim sąsiedztwie osiedla znajdują się: Lidl, apteka, piekarnia, przychodnia, plac zabaw, korty tenisowe, basen. Bliskość Parku Kościuszki i kompleksu rekreacyjno-wypoczynkowego Muchowiec pozwala na spędzanie czasu na świeżym powietrzu.Apartament zlokalizowany jest na pierwszym piętrze budynku i składa się z salonu z aneksem kuchennym, sypialni, łazienki z prysznicem, niezależnego pomieszczenia z pralką, przedpokoju. Apartament został wykończony z dbałością o szczegóły, wszystkie meble i wyposażenie mieszkania są nowe. W łazience oraz sypialni zamontowano duże, zabudowane szafy.Z pokoju dziennego znajduje się wyjście na taras o powierzchni 60 m2.Apartament posiada klimatyzację oraz rolety zewnętrze elektryczne.W apartamencie zastosowano instalację ogrzewania podłogowego. Budynek jest monitorowany.Do apartamentu przynależą dwa miejsca postojowe w garażu podziemnym na pierwszym poziomie.Dodatkowe opłaty: 800 zł media (czynsz do zarządcy, woda, ogrzewanie,  śmieci, Internet) + kaucja zwrotna 7 000 zł + wynagrodzenie agencji (jeden czynsz +VAT). Najemca zawiera umowę bezpośrednio z Tauron S.A.  Zapraszam do kontaktu !Więcej ofert na: /Istnieje możliwość wcześniejszego zapoznania się z umową pośrednictwa dot. warunków współpracy i wynagrodzenia agencji.Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu cywilnego  ::LINK DO STRONY | ::KONTAKT DO AGENTA | Magdalena Cząstkiewicz | 601521871 | Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Magdalena Cząstkiewicz (licencja nr: 22693) |",60 m²,,2,,1,apartamentowiec,,taras,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,brak informacji,brak informacji,brak informacji,brak informacji,plastikowe,nie,garaż/miejsce parkingowe,brak informacji,brak informacji,brak informacji
https://www.otodom.pl/pl/oferta/sokolska-towers-ID4hh9N,Sokolska Towers,"Śródmieście, Katowice, śląskie",3 000 zł,"Oferujemy do wynajęcia komfortowy, funkcjonalny 2 - pok. apartament położony na terenie nowoczesnego, kompleksu mieszkalnego KATOWICE SOKOLSKA TOWERS.Mieszkanie o powierzchni 40m2, składa się z: salonu z aneksem kuchennym z wyjściem na balkon, sypialni, łazienki wraz z toaletą, oraz przedpokoju. Mieszkanie znajduje się na V - piętrze w budynku z cichobieżną windą.Jest w pełni wyposażone i umeblowane w nowy, wysokiej jakości sprzęt AGD i RTV. Mieszkanie pachnie świeżościa, do tej pory nie było jeszcze zamieszkiwane.Doskonała lokalizacja Katowice Śródmieście, rozwinięta infrastruktura miejska, bliskość atrakcji kulturalnych, a także dobry dojazd do A4 ,DTŚ oraz DK 79 prowadzącej do Lotniska Katowice Pyrzowice. Mieszkanie świetnie skomunikowane zarówno dla zmotoryzowanych, jak i poruszających się komunikacją miejską. Dla mieszkańców budynku dostępna jest m.in. bezpłatna strefa fitness-siłownia, SPA, sauna, sala zabaw dla dzieci, zielone patio . Czynszu najmu: 3000 zł. + (media płatne zaliczkowo 600 zł. rozliczane wg. zużycia co 6 m-cy w tym CO, zimna, ciepła woda). Wymagana kaucja zwrotna. Istnieje możliwość wynajęcia miejsca parkingowego. Serdecznie zapraszam na prezentacje. Przedstawione informacje nie stanowią oferty handlowej w rozumieniu art. 66 §1 kodeksu cywilnego oraz innych przepisów prawnych. Pośrednik odpowiedzialny: licencja zawodowa nr 1920. AGENT PROWADZĄCY: ADAM LIMAŃSKI TEL. 502 242 111",40 m²,,2,,5/17,apartamentowiec,,balkon,Obsługa zdalnaZapytaj,do zamieszkania,biuro nieruchomości,brak informacji,brak informacji,brak informacji,miejskie,brak informacji,plastikowe,tak,brak informacji,2021,brak informacji,brak informacji
